name,our_fhtw_lb,our_fhtw_ub,FraSMT_fhtw,Triangulator_fhtw,FraSMT_ghtw
rand-3-28-28-93-632f-44.xml.hg,2.7174310425680432,6.333333333333333,-1,6.333,
rand-3-28-28-93-632f-45.xml.hg,2.7785450211743554,6.666666666666667,6.0,6.0,
rand-3-28-28-93-632f-46.xml.hg,2.785613554129205,7.0,-1,6.29,
rand-3-28-28-93-632f-47.xml.hg,2.8310544901823307,7.0,-1,6.333,
rand-3-28-28-93-632f-48.xml.hg,2.7855290364901473,6.666666666666667,-1,6.333,
rand-3-28-28-93-632f-49.xml.hg,2.7601885190132007,7.0,6.333,6.333,
rand-3-28-28-93-632f-50.xml.hg,2.8286782616095127,7.0,-1,6.333,
rand-5-10-10-15-08-0.xml.hg,1.9565217391304348,1.9565217391304348,1.957,1.957,
rand-5-10-10-15-08-1.xml.hg,1.9090909090909092,1.909090909090909,1.909,1.909,
rand-5-10-10-15-08-2.xml.hg,2.0,2.0,2.0,2.0,
rand-5-10-10-15-08-3.xml.hg,1.857142857142857,1.8571428571428572,1.857,1.857,
rand-5-10-10-15-08-4.xml.hg,1.8947368421052633,1.894736842105263,1.895,1.895,
rand-5-10-10-15-08-5.xml.hg,1.857142857142857,1.8571428571428572,1.857,1.857,
rand-5-10-10-15-08-6.xml.hg,2.0,2.0,2.0,2.0,
rand-5-10-10-15-08-7.xml.hg,1.857142857142857,1.8571428571428572,1.857,1.857,
rand-5-10-10-15-08-8.xml.hg,2.0,2.0,2.0,2.0,
rand-5-10-10-15-08-9.xml.hg,2.0,2.0,2.0,2.0,
rand-5-2X-05c-01.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-02.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-04.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-06.xml.hg,2.2,2.4000000000000004,2.4,2.4,
rand-5-2X-05c-07.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-08.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-10.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-11.xml.hg,2.1999999999999997,2.4,2.4,2.4,
rand-5-2X-05c-12.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-14.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-16.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-17.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-18.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-20.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-21.xml.hg,2.2,2.3999999999999995,2.4,2.4,
rand-5-2X-05c-25.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-28.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-30.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-31.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-32.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-33.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-34.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-38.xml.hg,2.2,2.4000000000000004,2.4,2.4,
rand-5-2X-05c-39.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-40.xml.hg,2.1999999999999997,2.4,2.4,2.4,
rand-5-2X-05c-47.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-48.xml.hg,2.2,2.4,2.4,2.4,
rand-5-2X-05c-50.xml.hg,2.2,2.4,2.4,2.4,
rand-5-4X-05c-02.xml.hg,2.2,2.4,2.4,2.4,
rand-5-4X-05c-03.xml.hg,2.2,2.4000000000000004,2.4,2.4,
rand-5-4X-05c-04.xml.hg,2.2,2.4,2.4,2.4,
rand-5-4X-05c-05.xml.hg,2.2,2.4,2.4,2.4,
rand-5-4X-05c-07.xml.hg,2.2,2.4,2.4,2.4,
rand-5-4X-05c-11.xml.hg,2.2,2.4000000000000004,2.4,2.4,
rand-5-4X-05c-13.xml.hg,2.2,2.4,2.4,2.4,
rand-5-4X-05c-16.xml.hg,2.2,2.4,2.4,2.4,
rand-5-4X-05c-19.xml.hg,2.1999999999999997,2.4,2.4,2.4,
rand-5-4X-05c-20.xml.hg,2.2,2.4000000000000004,2.4,2.4,
rand-5-4X-05c-21.xml.hg,2.2,2.4000000000000004,2.4,2.4,
rand-5-4X-05c-23.xml.hg,2.1999999999999997,2.4,2.4,2.4,
rand-5-4X-05c-24.xml.hg,2.2,2.4,2.4,2.4,
rand-5-4X-05c-25.xml.hg,2.2,2.4000000000000004,2.4,2.4,
rand-5-4X-05c-26.xml.hg,2.2,2.4000000000000004,2.4,2.4,
rand-5-4X-05c-28.xml.hg,2.2,2.4,2.4,2.4,
rand-5-4X-05c-32.xml.hg,2.2,2.4,2.4,2.4,
rand-5-4X-05c-33.xml.hg,2.2,2.4000000000000004,2.4,2.4,
rand-5-4X-05c-34.xml.hg,2.2,2.4,2.4,2.4,
rand-5-4X-05c-38.xml.hg,2.2,2.4,2.4,2.4,
rand-5-4X-05c-39.xml.hg,2.2,2.4,2.4,2.4,
rand-5-4X-05c-41.xml.hg,2.2,2.4,2.4,2.4,
rand-5-4X-05c-42.xml.hg,2.2,2.4,2.4,2.4,
rand-5-4X-05c-44.xml.hg,2.2,2.4,2.4,2.4,
rand-5-4X-05c-46.xml.hg,2.2,2.4,2.4,2.4,
rand-5-4X-05c-48.xml.hg,2.2,2.4,2.4,2.4,
rand-5-4X-05c-49.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-01.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-02.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-03.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-05.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-06.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-07.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-13.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-16.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-17.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-19.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-22.xml.hg,2.2,2.4000000000000004,2.4,2.4,
rand-5-8X-05c-23.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-24.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-25.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-26.xml.hg,2.2,2.4000000000000004,2.4,2.4,
rand-5-8X-05c-27.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-28.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-29.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-30.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-31.xml.hg,2.1999999999999997,2.4,2.4,2.4,
rand-5-8X-05c-33.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-36.xml.hg,2.2,2.4000000000000004,2.4,2.4,
rand-5-8X-05c-37.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-39.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-40.xml.hg,2.0,2.4,2.4,2.4,
rand-5-8X-05c-41.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-42.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-44.xml.hg,2.2,2.4,2.4,2.4,
rand-5-8X-05c-47.xml.hg,2.2,2.4,2.4,2.4,
rand-7-40-8-40-02500-0.xml.hg,2.4289111418359908,4.950413223140496,-1,4.929,
rand-7-40-8-40-02500-1.xml.hg,2.4881655504105225,5.2515294993882,-1,5.219,
rand-7-40-8-40-02500-2.xml.hg,2.460278058240531,5.273125822007891,-1,5.247,
rand-7-40-8-40-02500-3.xml.hg,2.49777133772248,5.158904109589041,-1,5.13,
rand-7-40-8-40-02500-4.xml.hg,2.3798938956975175,4.9636871508379885,-1,4.909,
rand-7-40-8-40-02500-5.xml.hg,2.5170903101802713,5.30326797385621,-1,5.252,
rand-7-40-8-40-02500-6.xml.hg,2.4451252939741646,5.264867485455722,-1,5.158,
rand-7-40-8-40-02500-7.xml.hg,2.5036287145490626,5.219643166464577,-1,5.152,
rand-7-40-8-40-02500-8.xml.hg,2.498441935007472,5.262452107279693,-1,5.262,
rand-7-40-8-40-02500-9.xml.hg,2.410037038887027,5.070507960576194,-1,5.069,
rand-7-40-8-40-05000-0.xml.hg,2.4393255874960724,4.950413223140496,-1,4.929,
rand-7-40-8-40-05000-1.xml.hg,2.4801343182297733,5.268348935015601,-1,5.219,
rand-7-40-8-40-05000-2.xml.hg,2.436180079326202,5.273125822007891,-1,5.247,
rand-7-40-8-40-05000-3.xml.hg,2.441013181590407,5.140789473684211,-1,5.13,
rand-7-40-8-40-05000-4.xml.hg,2.4136296530527095,4.9636871508379885,-1,4.909,
rand-7-40-8-40-05000-5.xml.hg,2.508992099318333,5.280366450797662,-1,5.252,
rand-7-40-8-40-05000-6.xml.hg,2.4553276064394276,5.249867934495509,-1,5.158,
rand-7-40-8-40-05000-7.xml.hg,2.4973138941774327,5.219643166464577,-1,5.152,
rand-7-40-8-40-05000-8.xml.hg,2.4777964431607864,5.262452107279693,-1,5.262,
rand-7-40-8-40-05000-9.xml.hg,2.4232569482597763,5.163487738419618,-1,5.069,
rand-7-40-8-40-07500-0.xml.hg,2.4479425302323086,4.944612818583081,-1,4.929,
rand-7-40-8-40-07500-1.xml.hg,2.4723234134852183,5.277000515239191,-1,5.219,
rand-7-40-8-40-07500-2.xml.hg,2.4865839907684255,5.273125822007891,-1,5.247,
rand-7-40-8-40-07500-3.xml.hg,2.461356807690058,5.190909090909091,-1,5.13,
rand-7-40-8-40-07500-4.xml.hg,2.3760965879611087,4.9636871508379885,-1,4.909,
rand-7-40-8-40-07500-5.xml.hg,2.521570107160177,5.280366450797662,-1,5.252,
rand-7-40-8-40-07500-6.xml.hg,2.4298479059614437,5.230966380220111,-1,5.158,
rand-7-40-8-40-07500-7.xml.hg,2.478929284383748,5.219643166464577,-1,5.152,
rand-7-40-8-40-07500-8.xml.hg,2.5075345108810128,5.310901339829477,-1,5.262,
rand-7-40-8-40-07500-9.xml.hg,2.406165957638955,5.070507960576194,-1,5.069,
rand-7-40-8-40-10000-0.xml.hg,2.4257243809277558,4.950413223140496,-1,4.929,
rand-7-40-8-40-10000-1.xml.hg,2.4611539479154656,5.266304347826087,-1,5.219,
rand-7-40-8-40-10000-2.xml.hg,2.4327495903168863,5.349233390119251,-1,5.247,
rand-7-40-8-40-10000-3.xml.hg,2.445609365485276,5.190909090909091,-1,5.13,
rand-7-40-8-40-10000-4.xml.hg,2.4036434809742695,5.0,-1,4.909,
rand-7-40-8-40-10000-5.xml.hg,2.5193998871309,5.295308223138903,-1,5.252,
rand-7-40-8-40-10000-6.xml.hg,2.4072732484537913,5.230966380220111,-1,5.158,
rand-7-40-8-40-10000-7.xml.hg,2.4634653279685894,5.223770134958642,-1,5.152,
rand-7-40-8-40-10000-8.xml.hg,2.488913493117124,5.262452107279693,-1,5.262,
rand-7-40-8-40-10000-9.xml.hg,2.428005370498816,5.182453687521845,-1,5.069,
rand-7-40-8-40-12500-0.xml.hg,2.4412646189141776,4.944612818583081,-1,4.929,
rand-7-40-8-40-12500-1.xml.hg,2.4339046295024027,5.244204018547141,-1,5.219,
rand-7-40-8-40-12500-2.xml.hg,2.418862749979674,5.273125822007891,-1,5.247,
rand-7-40-8-40-12500-3.xml.hg,2.4942164028292617,5.158904109589041,-1,5.13,
rand-7-40-8-40-12500-4.xml.hg,2.386297583554675,5.0,-1,4.909,
rand-7-40-8-40-12500-5.xml.hg,2.5507935782177578,5.27292349508354,-1,5.252,
rand-7-40-8-40-12500-6.xml.hg,2.4379198024731683,5.230966380220111,-1,5.158,
rand-7-40-8-40-12500-7.xml.hg,2.478929284383748,5.219643166464577,-1,5.152,
rand-7-40-8-40-12500-8.xml.hg,2.522401064533624,5.316846086703521,-1,5.262,
rand-7-40-8-40-12500-9.xml.hg,2.428005370498816,5.070507960576194,-1,5.069,
rand-7-40-8-40-15000-0.xml.hg,2.4111807440842905,4.943517188018127,-1,4.929,
rand-7-40-8-40-15000-1.xml.hg,2.443545567619675,5.259075907590759,-1,5.219,
rand-7-40-8-40-15000-2.xml.hg,2.440223457230726,5.352371586352977,-1,5.247,
rand-7-40-8-40-15000-3.xml.hg,2.4279829854127883,5.190909090909091,-1,5.13,
rand-7-40-8-40-15000-4.xml.hg,2.3383989343334295,4.914191419141914,-1,4.909,
rand-7-40-8-40-15000-5.xml.hg,2.5068888564855865,5.306585259485391,-1,5.252,
rand-7-40-8-40-15000-6.xml.hg,2.472201767842232,5.230966380220111,-1,5.158,
rand-7-40-8-40-15000-7.xml.hg,2.4699818020914166,5.27764705882353,-1,5.152,
rand-7-40-8-40-15000-8.xml.hg,2.5224428315087577,5.262452107279693,-1,5.262,
rand-7-40-8-40-15000-9.xml.hg,2.4361647797470494,5.097156398104265,-1,5.069,
rand-7-40-8-40-17500-0.xml.hg,2.4682329559054774,4.987956614793051,-1,4.929,
rand-7-40-8-40-17500-1.xml.hg,2.461313297746353,5.2515294993882,-1,5.219,
rand-7-40-8-40-17500-2.xml.hg,2.4358167456975126,5.273125822007891,-1,5.247,
rand-7-40-8-40-17500-3.xml.hg,2.4591667805400523,5.141358641358642,-1,5.13,
rand-7-40-8-40-17500-4.xml.hg,2.431361455125358,4.9636871508379885,-1,4.909,
rand-7-40-8-40-17500-5.xml.hg,2.5289482928404023,5.305780659103187,-1,5.252,
rand-7-40-8-40-17500-6.xml.hg,2.477416952951064,5.230966380220111,-1,5.158,
rand-7-40-8-40-17500-7.xml.hg,2.4935786259315664,5.219643166464577,-1,5.152,
rand-7-40-8-40-17500-8.xml.hg,2.474645758142115,5.262452107279693,-1,5.262,
rand-7-40-8-40-17500-9.xml.hg,2.4042811026308284,5.097560975609756,-1,5.069,
rand-7-40-8-40-20000-0.xml.hg,2.4200422365440115,4.950413223140496,-1,4.929,
rand-7-40-8-40-20000-1.xml.hg,2.4502425730791852,5.246910903967049,-1,5.219,
rand-7-40-8-40-20000-2.xml.hg,2.424849153429537,5.273125822007891,-1,5.247,
rand-7-40-8-40-20000-3.xml.hg,2.4392370476105234,5.190909090909091,-1,5.13,
rand-7-40-8-40-20000-4.xml.hg,2.378882515016592,4.9636871508379885,-1,4.909,
rand-7-40-8-40-20000-5.xml.hg,2.5231866873607474,5.3092623570041,-1,5.252,
rand-7-40-8-40-20000-6.xml.hg,2.4317081793243625,5.249867934495509,-1,5.158,
rand-7-40-8-40-20000-7.xml.hg,2.4828252917090943,5.290132169896061,-1,5.152,
rand-7-40-8-40-20000-8.xml.hg,2.517909397616666,5.342839036755387,-1,5.262,
rand-7-40-8-40-20000-9.xml.hg,2.4215679781629613,5.070507960576194,-1,5.069,
rand-7-40-8-40-22500-0.xml.hg,2.40765347869425,4.950413223140496,-1,4.929,
rand-7-40-8-40-22500-1.xml.hg,2.4683959772465953,5.2515294993882,-1,5.219,
rand-7-40-8-40-22500-2.xml.hg,2.4601941064952038,5.352371586352977,-1,5.247,
rand-7-40-8-40-22500-3.xml.hg,2.4977713377224795,5.190909090909091,-1,5.13,
rand-7-40-8-40-22500-4.xml.hg,2.3935255874643455,5.03125,-1,4.909,
rand-7-40-8-40-22500-5.xml.hg,2.543413173397923,5.280366450797662,-1,5.252,
rand-7-40-8-40-22500-6.xml.hg,2.4690327437137514,5.230966380220111,-1,5.158,
rand-7-40-8-40-22500-7.xml.hg,2.468613437078858,5.219643166464577,-1,5.152,
rand-7-40-8-40-22500-8.xml.hg,2.496300950649935,5.262452107279693,-1,5.262,
rand-7-40-8-40-22500-9.xml.hg,2.3878908300581383,5.097560975609756,-1,5.069,
rand-7-40-8-40-25000-0.xml.hg,2.4393798757939367,4.950413223140496,-1,4.929,
rand-7-40-8-40-25000-1.xml.hg,2.476337246124451,5.247199999999999,-1,5.219,
rand-7-40-8-40-25000-2.xml.hg,2.441379501165237,5.273125822007891,-1,5.247,
rand-7-40-8-40-25000-3.xml.hg,2.491700276550053,5.190909090909091,-1,5.13,
rand-7-40-8-40-25000-4.xml.hg,2.416634817448408,4.914191419141914,-1,4.909,
rand-7-40-8-40-25000-5.xml.hg,2.4851041134116496,5.280366450797662,-1,5.252,
rand-7-40-8-40-25000-6.xml.hg,2.4692448960394677,5.230966380220111,-1,5.158,
rand-7-40-8-40-25000-7.xml.hg,2.48055773606752,5.219643166464577,-1,5.152,
rand-7-40-8-40-25000-8.xml.hg,2.4970239100900433,5.262452107279693,-1,5.262,
rand-7-40-8-40-25000-9.xml.hg,2.4346683263983318,5.070507960576194,-1,5.069,
rand-7-40-8-40-30000-0.xml.hg,2.42618263277208,4.943517188018127,-1,4.929,
rand-7-40-8-40-30000-1.xml.hg,2.4598434132281684,5.219380888290713,-1,5.219,
rand-7-40-8-40-30000-2.xml.hg,2.45237021594644,5.349233390119251,-1,5.247,
rand-7-40-8-40-30000-3.xml.hg,2.4636556014104687,5.190909090909091,-1,5.13,
rand-7-40-8-40-30000-4.xml.hg,2.3667786427038684,4.9636871508379885,-1,4.909,
rand-7-40-8-40-30000-5.xml.hg,2.526596793142125,5.287519747235387,-1,5.252,
rand-7-40-8-40-30000-6.xml.hg,2.4456555998991196,5.230966380220111,-1,5.158,
rand-7-40-8-40-30000-7.xml.hg,2.5155308291041325,5.194304088194763,-1,5.152,
rand-7-40-8-40-30000-8.xml.hg,2.5014779749210403,5.262452107279693,-1,5.262,
rand-7-40-8-40-30000-9.xml.hg,2.4231489591486297,5.097560975609756,-1,5.069,
rand-8-20-5-18-800-01.xml.hg,2.4642857142857144,2.5999999999999996,2.6,2.6,
rand-8-20-5-18-800-02.xml.hg,2.4375,2.4594594594594597,2.459,2.459,
rand-8-20-5-18-800-03.xml.hg,2.5277777777777777,2.636170212765957,2.636,2.636,
rand-8-20-5-18-800-04.xml.hg,2.6,2.7142857142857144,2.714,2.714,
rand-8-20-5-18-800-05.xml.hg,2.4754098360655736,2.561904761904762,2.562,2.562,
rand-8-20-5-18-800-06.xml.hg,2.4285714285714284,2.555555555555556,2.556,2.556,
rand-8-20-5-18-800-07.xml.hg,2.444444444444444,2.4583333333333335,2.458,2.458,
rand-8-20-5-18-800-08.xml.hg,2.4,2.5454545454545454,2.518,2.518,
rand-8-20-5-18-800-09.xml.hg,2.5476190476190474,2.5476190476190474,2.548,2.548,
rand-8-20-5-18-800-10.xml.hg,2.5454545454545454,2.7272727272727275,2.727,2.727,
rand-8-20-5-18-800-11.xml.hg,2.4,2.491228070175439,-1,2.491,
rand-8-20-5-18-800-12.xml.hg,2.5454545454545454,2.7,2.7,2.7,
rand-8-20-5-18-800-13.xml.hg,2.5833333333333335,2.764705882352941,2.765,2.765,
rand-8-20-5-18-800-14.xml.hg,2.4,2.5999999999999996,2.6,2.6,
rand-8-20-5-18-800-15.xml.hg,2.4375,2.6129032258064515,2.613,2.613,
rand-8-20-5-18-800-16.xml.hg,2.5,2.5925925925925926,2.593,2.593,
rand-8-20-5-18-800-17.xml.hg,2.5,2.546728971962617,-1,2.547,
rand-8-20-5-18-800-18.xml.hg,2.5555555555555554,2.6666666666666665,2.667,2.667,
rand-8-20-5-18-800-19.xml.hg,2.380952380952381,2.4615384615384617,2.441,2.441,
rand-8-20-5-18-800-20.xml.hg,2.5217391304347827,2.635294117647059,2.635,2.635,
rand_q0001.hg,2.0,2.0,2.0,2.0,
rand_q0002.hg,1,1.0,1.0,1.0,
rand_q0003.hg,2.9619526122098425,6.836324046382287,-1,6.762,
rand_q0004.hg,3.0,3.0,3.0,3.0,
rand_q0005.hg,4.56,5.580645161290323,5.0,5.0,
rand_q0006.hg,4.0,5.0,4.667,4.667,
rand_q0007.hg,1,1.0,1.0,1.0,
rand_q0008.hg,5.5,7.0,-1,6.375,
rand_q0009.hg,6.0,9.5,-1,-1,
rand_q0010.hg,5.5,7.111111111111111,-1,6.914,
rand_q0011.hg,1.885438972162741,1.885438972162741,1.885,1.885,
rand_q0012.hg,1,1.0,1.0,1.0,
rand_q0013.hg,3.4,4.0,4.0,4.0,
rand_q0014.hg,5.666666666666666,7.0,-1,6.583,
rand_q0015.hg,2.776902096562881,6.258823529411765,-1,6.14,
rand_q0016.hg,3.0,3.0,3.0,3.0,
rand_q0017.hg,2.268552280287082,4.817270483015776,-1,4.689,
rand_q0018.hg,2.367088607594937,2.4246575342465753,2.425,2.425,
rand_q0019.hg,4.0,4.333333333333333,4.25,4.25,
rand_q0020.hg,4.8108108108108105,5.453551912568306,-1,5.37,
rand_q0021.hg,1.1875,1.1875,1.188,1.188,
rand_q0022.hg,2.0,2.0,2.0,2.0,
rand_q0023.hg,3.539658068821984,8.473684210526315,-1,-1,
rand_q0024.hg,5.0,7.0,-1,6.5,
rand_q0025.hg,3.5242718446601944,3.6494312306101344,3.645,3.645,
rand_q0026.hg,3.0,4.0,4.0,4.0,
rand_q0027.hg,6.0,6.75,-1,6.5,
rand_q0028.hg,2.4549213870718214,5.0165609828282145,-1,5.012,
rand_q0029.hg,2.8060988564846507,6.1954635506794755,-1,6.119,
rand_q0030.hg,5.0,7.0,6.0,6.0,
rand_q0031.hg,3.0,3.6666666666666665,3.5,3.5,
rand_q0032.hg,1.5,1.5,1.5,1.5,
rand_q0033.hg,2.69057282370683,5.785714285714286,-1,5.734,
rand_q0034.hg,2.710056925996204,2.825446670276124,2.825,2.825,
rand_q0035.hg,2.0987172336865587,2.202018724400234,2.202,2.202,
rand_q0036.hg,3.0,3.571428571428571,3.571,3.571,
rand_q0037.hg,2.0408163265306123,2.0408163265306123,2.041,2.041,
rand_q0038.hg,1.7305365339722167,3.0372559981304863,-1,3.037,
rand_q0039.hg,2.986666666666667,3.375,3.375,3.375,
rand_q0040.hg,2.0,2.5,2.5,2.5,
rand_q0041.hg,3.9166666666666665,4.222222222222222,4.217,4.217,
rand_q0042.hg,4.333333000532999,4.4,4.333,4.333,
rand_q0043.hg,4.0,4.75,4.5,4.5,
rand_q0044.hg,3.2667756334415485,7.577319587628866,-1,-1,
rand_q0045.hg,2.0,2.0,2.0,2.0,
rand_q0046.hg,1.912012045679004,3.4203547112639843,-1,3.42,
rand_q0047.hg,2.2963709199696742,4.75226586102719,4.656,4.656,
rand_q0048.hg,4.0,4.0,4.0,4.0,
rand_q0049.hg,3.6913984200770784,9.666666666666666,-1,-1,
rand_q0050.hg,1.7928513786384808,3.1697981686258356,3.17,3.17,
rand_q0051.hg,2.8,3.005553498704184,3.006,3.006,
rand_q0052.hg,3.0,3.0,3.0,3.0,
rand_q0053.hg,2.0,2.0,2.0,2.0,
rand_q0054.hg,3.3313439380924126,9.042372881355933,-1,-1,
rand_q0055.hg,3.2286580619918355,7.486382260785731,-1,7.162,
rand_q0056.hg,1.7049098346436051,3.019492362641538,-1,3.019,
rand_q0057.hg,5.307228915662651,5.787234042553191,-1,5.571,
rand_q0058.hg,3.283940422762438,7.666666666666667,-1,-1,
rand_q0059.hg,4.0,4.2105263157894735,4.147,4.147,
rand_q0060.hg,4.0,4.666666666666667,4.6,4.6,
rand_q0061.hg,4.333333333333333,4.6000000000000005,4.5,4.5,
rand_q0062.hg,3.0,4.0,4.0,4.0,
rand_q0063.hg,5.0,6.0,6.0,6.0,
rand_q0064.hg,2.3603603603603602,2.3642027754177284,2.364,2.364,
rand_q0065.hg,2.3978938302711352,4.856366260713161,-1,4.826,
rand_q0066.hg,4.666666666666666,5.0,-1,4.972,
rand_q0067.hg,4.0,4.5,4.0,4.0,
rand_q0068.hg,2.325496008218087,4.655254802100035,-1,4.655,
rand_q0069.hg,3.7272717725550235,3.888888888888889,3.881,3.881,
rand_q0070.hg,5.0,6.0,-1,5.829,
rand_q0071.hg,2.0,2.5,2.5,2.5,
rand_q0072.hg,1.6666666666666665,1.6666666666666667,1.667,1.667,
rand_q0073.hg,5.0,5.333333333333333,5.333,5.333,
rand_q0074.hg,2.6915945611866503,2.7578313253012046,2.758,2.758,
rand_q0075.hg,1.8021216785353302,3.1779534738608213,-1,3.178,
rand_q0076.hg,2.333333333333333,2.5,2.5,2.5,
rand_q0077.hg,5.75,6.0,6.0,6.0,
rand_q0078.hg,4.0,4.0,4.0,4.0,
rand_q0079.hg,1.8,1.8,1.8,1.8,
rand_q0080.hg,2.4,2.428571428571429,2.429,2.429,
rand_q0081.hg,3.6666666666666665,4.007518796992481,4.008,4.008,
rand_q0082.hg,4.714285714285714,5.485294117647059,-1,5.444,
rand_q0083.hg,3.709090909090909,4.017421602787456,4.008,4.008,
rand_q0084.hg,2.91531070784924,6.50028944517495,-1,6.308,
rand_q0085.hg,2.663867091400004,5.909090909090909,-1,5.823,
rand_q0086.hg,4.499999643370064,5.5,5.2,5.2,
rand_q0087.hg,4.625,5.0,4.894,4.894,
rand_q0088.hg,4.013601966882894,10.0,-1,-1,
rand_q0089.hg,2.6302141797115635,5.818853974121996,-1,5.628,
rand_q0090.hg,2.0,2.0,2.0,2.0,
rand_q0091.hg,3.7222222222222223,4.0,3.985,3.985,
rand_q0092.hg,1.3333333333333333,1.3333333333333333,1.333,1.333,
rand_q0093.hg,3.347443871297526,8.75,-1,-1,
rand_q0094.hg,1.2000000000000002,1.2,1.2,1.2,
rand_q0095.hg,5.0,5.8,-1,5.655,
rand_q0096.hg,2.0,2.0,2.0,2.0,
rand_q0097.hg,2.516776428709265,5.286383405821345,-1,5.269,
rand_q0098.hg,4.01,4.296296296296297,4.296,4.296,
rand_q0099.hg,3.5272727272727273,3.7894736842105265,3.789,3.789,
rand_q0100.hg,3.75,4.0,4.0,4.0,
rand_q0101.hg,1.8254546951636483,3.3099708236301835,-1,3.31,
rand_q0102.hg,1.3381294964028776,1.3381294964028776,1.338,1.338,
rand_q0103.hg,3.4293739177713607,8.5,-1,-1,
rand_q0104.hg,5.9999999311388885,8.444444444444445,-1,-1,
rand_q0105.hg,5.0,6.0,6.0,6.0,
rand_q0106.hg,4.0,5.333333333333333,-1,5.25,
rand_q0107.hg,5.749999555555538,6.666666666666667,-1,6.25,
rand_q0108.hg,4.0,5.1875,5.0,5.0,
rand_q0109.hg,1,1.0,1.0,1.0,
rand_q0110.hg,5.0,5.933333333333334,-1,5.65,
rand_q0111.hg,3.0,3.5,3.5,3.5,
rand_q0112.hg,2.5,2.6,2.5,2.5,
rand_q0113.hg,2.433325181294013,5.118805425143454,-1,5.083,
rand_q0114.hg,2.768272975154484,6.126937714931725,-1,5.964,
rand_q0115.hg,3.0,3.0,3.0,3.0,
rand_q0116.hg,3.0,4.0,4.0,4.0,
rand_q0117.hg,3.387755102040816,3.9047619047619047,3.905,3.905,
rand_q0118.hg,3.0,3.0,3.0,3.0,
rand_q0119.hg,2.1513397859503174,4.396630934150076,-1,4.397,
rand_q0120.hg,1.75,1.75,1.75,1.75,
rand_q0121.hg,1,1.0,1.0,1.0,
rand_q0122.hg,3.0,3.6666666666666665,3.667,3.667,
rand_q0123.hg,2.968627450980392,3.0056285178236397,3.006,3.006,
rand_q0124.hg,1.4137931034482758,1.413793103448276,1.414,1.414,
rand_q0125.hg,2.0,2.3333333333333335,2.333,2.333,
rand_q0126.hg,2.5,3.0,3.0,3.0,
rand_q0127.hg,3.0,3.6,3.6,3.6,
rand_q0128.hg,1,1.0,1.0,1.0,
rand_q0129.hg,2.5983606557377046,2.7624999999999997,2.763,2.763,
rand_q0130.hg,2.7333333333333334,2.7575046904315195,2.757,2.757,
