name,our_ghtw_lb,our_ghtw_ub,FraSMT_ghtw,Triangulator_ghtw,LogKDecomp_ghtw_lb,LogKDecomp_ghtw_ub
rand_q0494.hg,3,4.0,4,4,4,4
rand_q0495.hg,3,8.0,-1,8,8,8
rand_q0496.hg,2,2.0,2,2,2,2
rand_q0497.hg,3,6.0,-1,5,5,5
rand_q0498.hg,4,11.0,-1,-1,9,9
rand_q0499.hg,2,2.0,2,2,2,2
rand_q0500.hg,3,6.0,5,5,5,5
reg-s20-p03-c20-d10-n10-l5-00.xml.hg,7,8.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-01.xml.hg,7,8.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-02.xml.hg,7,8.0,-1,7,6,7
reg-s20-p03-c20-d10-n10-l5-03.xml.hg,7,8.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-04.xml.hg,7,8.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-05.xml.hg,7,8.0,-1,7,6,7
reg-s20-p03-c20-d10-n10-l5-06.xml.hg,7,8.0,-1,8,6,8
reg-s20-p03-c20-d10-n10-l5-07.xml.hg,7,9.0,-1,8,6,inf
reg-s20-p03-c20-d10-n10-l5-08.xml.hg,7,8.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-09.xml.hg,7,9.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-10.xml.hg,7,9.0,-1,9,6,9
reg-s20-p03-c20-d10-n10-l5-11.xml.hg,7,8.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-12.xml.hg,6,7.0,-1,-1,6,7
reg-s20-p03-c20-d10-n10-l5-13.xml.hg,7,7.0,-1,7,6,7
reg-s20-p03-c20-d10-n10-l5-14.xml.hg,7,8.0,-1,8,6,8
reg-s20-p03-c20-d10-n10-l5-15.xml.hg,7,8.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-16.xml.hg,7,8.0,-1,-1,6,7
reg-s20-p03-c20-d10-n10-l5-17.xml.hg,4,8.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-18.xml.hg,7,8.0,-1,8,6,8
reg-s20-p03-c20-d10-n10-l5-19.xml.hg,7,8.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-20.xml.hg,4,8.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-21.xml.hg,7,8.0,-1,7,6,7
reg-s20-p03-c20-d10-n10-l5-22.xml.hg,7,9.0,-1,8,6,8
reg-s20-p03-c20-d10-n10-l5-23.xml.hg,4,9.0,-1,-1,6,7
reg-s20-p03-c20-d10-n10-l5-24.xml.hg,7,8.0,-1,8,6,10
reg-s20-p03-c20-d10-n10-l5-25.xml.hg,6,8.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-26.xml.hg,7,9.0,-1,8,6,inf
reg-s20-p03-c20-d10-n10-l5-27.xml.hg,7,9.0,-1,8,6,inf
reg-s20-p03-c20-d10-n10-l5-28.xml.hg,7,8.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-29.xml.hg,7,8.0,-1,8,6,8
reg-s20-p03-c20-d10-n10-l5-30.xml.hg,7,8.0,-1,7,6,7
reg-s20-p03-c20-d10-n10-l5-31.xml.hg,7,8.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-32.xml.hg,7,8.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-33.xml.hg,7,8.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-34.xml.hg,7,8.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-35.xml.hg,7,9.0,-1,8,6,inf
reg-s20-p03-c20-d10-n10-l5-36.xml.hg,7,8.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-37.xml.hg,7,9.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-38.xml.hg,7,8.0,-1,-1,6,10
reg-s20-p03-c20-d10-n10-l5-39.xml.hg,6,9.0,-1,8,6,inf
reg-s20-p03-c20-d10-n10-l5-40.xml.hg,6,8.0,-1,8,6,inf
reg-s20-p03-c20-d10-n10-l5-41.xml.hg,7,8.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-42.xml.hg,7,8.0,-1,8,6,8
reg-s20-p03-c20-d10-n10-l5-43.xml.hg,7,8.0,-1,-1,6,7
reg-s20-p03-c20-d10-n10-l5-44.xml.hg,7,9.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-45.xml.hg,7,8.0,-1,8,6,8
reg-s20-p03-c20-d10-n10-l5-46.xml.hg,7,8.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-47.xml.hg,7,9.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-48.xml.hg,7,9.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-49.xml.hg,7,8.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-50.xml.hg,7,8.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-51.xml.hg,7,8.0,-1,-1,6,7
reg-s20-p03-c20-d10-n10-l5-52.xml.hg,4,9.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-53.xml.hg,4,8.0,-1,8,6,8
reg-s20-p03-c20-d10-n10-l5-54.xml.hg,4,8.0,-1,8,6,8
reg-s20-p03-c20-d10-n10-l5-55.xml.hg,7,8.0,-1,8,6,inf
reg-s20-p03-c20-d10-n10-l5-56.xml.hg,7,8.0,-1,8,6,8
reg-s20-p03-c20-d10-n10-l5-57.xml.hg,6,8.0,-1,-1,6,7
reg-s20-p03-c20-d10-n10-l5-58.xml.hg,7,8.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-59.xml.hg,7,8.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-60.xml.hg,7,9.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-61.xml.hg,7,8.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-62.xml.hg,7,8.0,-1,8,6,inf
reg-s20-p03-c20-d10-n10-l5-63.xml.hg,7,8.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-64.xml.hg,7,8.0,-1,7,6,8
reg-s20-p03-c20-d10-n10-l5-65.xml.hg,4,9.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-66.xml.hg,7,9.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-67.xml.hg,6,8.0,-1,-1,6,7
reg-s20-p03-c20-d10-n10-l5-68.xml.hg,7,9.0,-1,8,6,inf
reg-s20-p03-c20-d10-n10-l5-69.xml.hg,7,8.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-70.xml.hg,7,8.0,-1,8,6,8
reg-s20-p03-c20-d10-n10-l5-71.xml.hg,7,8.0,-1,-1,6,10
reg-s20-p03-c20-d10-n10-l5-72.xml.hg,7,8.0,-1,8,6,8
reg-s20-p03-c20-d10-n10-l5-73.xml.hg,7,9.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-74.xml.hg,7,8.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-75.xml.hg,7,8.0,-1,8,6,inf
reg-s20-p03-c20-d10-n10-l5-76.xml.hg,7,8.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-77.xml.hg,6,8.0,-1,-1,6,7
reg-s20-p03-c20-d10-n10-l5-78.xml.hg,7,8.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-79.xml.hg,4,8.0,-1,7,6,8
reg-s20-p03-c20-d10-n10-l5-80.xml.hg,7,8.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-81.xml.hg,7,9.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-82.xml.hg,7,8.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-83.xml.hg,4,9.0,-1,8,6,inf
reg-s20-p03-c20-d10-n10-l5-84.xml.hg,7,8.0,-1,8,6,8
reg-s20-p03-c20-d10-n10-l5-85.xml.hg,4,9.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-86.xml.hg,7,8.0,-1,8,6,inf
reg-s20-p03-c20-d10-n10-l5-87.xml.hg,7,8.0,-1,8,6,8
reg-s20-p03-c20-d10-n10-l5-88.xml.hg,7,8.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-89.xml.hg,7,8.0,-1,8,6,8
reg-s20-p03-c20-d10-n10-l5-90.xml.hg,7,8.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-91.xml.hg,7,8.0,-1,7,6,7
reg-s20-p03-c20-d10-n10-l5-92.xml.hg,7,8.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-93.xml.hg,7,8.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-94.xml.hg,7,8.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-95.xml.hg,7,9.0,-1,-1,6,8
reg-s20-p03-c20-d10-n10-l5-96.xml.hg,7,8.0,-1,8,6,inf
reg-s20-p03-c20-d10-n10-l5-97.xml.hg,7,8.0,-1,-1,6,inf
reg-s20-p03-c20-d10-n10-l5-98.xml.hg,7,9.0,-1,8,6,8
reg-s20-p03-c20-d10-n10-l5-99.xml.hg,7,8.0,-1,8,6,8
s1196.hg,11,31.0,-1,-1,4,inf
s1238.hg,12,30.0,-1,-1,4,inf
s1423.hg,1,20.0,-1,-1,4,inf
s1488.hg,11,24.0,-1,-1,4,inf
s1494.hg,11,27.0,-1,-1,4,inf
s208.hg,5,6.0,-1,-1,6,6
s27.hg,2,2.0,2,2,2,2
s298.hg,4,5.0,-1,-1,4,4
s344.hg,5,5.0,-1,-1,5,5
s349.hg,5,6.0,-1,-1,5,5
s382.hg,3,5.0,-1,5,5,5
s386.hg,4,8.0,-1,-1,5,7
s400.hg,3,6.0,-1,5,5,5
s420.hg,6,8.0,-1,-1,5,inf
s444.hg,3,5.0,-1,-1,5,5
s510.hg,9,21.0,-1,-1,5,inf
s526.hg,3,8.0,-1,-1,5,9
s5378.hg,1,127.0,-1,-1,3,inf
s641.hg,6,7.0,-1,-1,4,8
s713.hg,5,7.0,-1,-1,5,9
s820.hg,6,10.0,-1,-1,4,inf
s832.hg,6,10.0,-1,-1,4,inf
s838.hg,9,14.0,-1,-1,4,inf
s953.hg,11,38.0,-1,-1,4,inf
sqlshare_q1002.hg,1,1.0,1,1,1,1
sqlshare_q10051.hg,1,1.0,1,1,1,1
sqlshare_q10053.hg,1,1.0,1,1,1,1
sqlshare_q10056.hg,1,1.0,1,1,1,1
sqlshare_q10062.hg,1,1.0,1,1,1,1
sqlshare_q10063.hg,1,1.0,1,1,1,1
sqlshare_q10064.hg,1,1.0,1,1,1,1
sqlshare_q10065.hg,1,1.0,1,1,1,1
sqlshare_q10066.hg,1,1.0,1,1,1,1
sqlshare_q10067.hg,1,1.0,1,1,1,1
sqlshare_q10096.hg,1,1.0,1,1,1,1
sqlshare_q10130.hg,1,1.0,1,1,1,1
sqlshare_q10473.hg,1,1.0,1,1,1,1
sqlshare_q10534.hg,1,1.0,1,1,1,1
sqlshare_q10536.hg,1,1.0,1,1,1,1
sqlshare_q10746.hg,1,1.0,1,1,1,1
sqlshare_q10747.hg,1,1.0,1,1,1,1
sqlshare_q11089.hg,1,1.0,1,1,1,1
sqlshare_q1197.hg,1,1.0,1,1,1,1
sqlshare_q2275.hg,1,1.0,1,1,1,1
sqlshare_q2295.hg,1,1.0,1,1,1,1
sqlshare_q2313.hg,1,1.0,1,1,1,1
sqlshare_q2380.hg,1,1.0,1,1,1,1
sqlshare_q2491.hg,1,1.0,1,1,1,1
sqlshare_q2495.hg,1,1.0,1,1,1,1
sqlshare_q2496.hg,1,1.0,1,1,1,1
sqlshare_q2547.hg,1,1.0,1,1,1,1
sqlshare_q2548.hg,1,1.0,1,1,1,1
sqlshare_q2557.hg,1,1.0,1,1,1,1
sqlshare_q2562.hg,1,1.0,1,1,1,1
sqlshare_q2563.hg,1,1.0,1,1,1,1
sqlshare_q2565.hg,1,1.0,1,1,1,1
sqlshare_q2627.hg,1,1.0,1,1,1,1
sqlshare_q2630.hg,1,1.0,1,1,1,1
sqlshare_q2635.hg,1,1.0,1,1,1,1
sqlshare_q2636.hg,1,1.0,1,1,1,1
sqlshare_q2693.hg,1,1.0,1,1,1,1
sqlshare_q2702.hg,1,1.0,1,1,1,1
sqlshare_q2714.hg,1,1.0,1,1,1,1
sqlshare_q2715.hg,1,1.0,1,1,1,1
sqlshare_q2717.hg,1,1.0,1,1,1,1
sqlshare_q2721.hg,1,1.0,1,1,1,1
sqlshare_q2888.hg,1,1.0,1,1,1,1
sqlshare_q2891.hg,1,1.0,1,1,1,1
sqlshare_q3365.hg,1,1.0,1,1,1,1
sqlshare_q3371.hg,1,1.0,1,1,1,1
sqlshare_q3425.hg,1,1.0,1,1,1,1
sqlshare_q3426.hg,1,1.0,1,1,1,1
sqlshare_q3586.hg,1,1.0,1,1,1,1
sqlshare_q3587.hg,1,1.0,1,1,1,1
sqlshare_q3594.hg,1,1.0,-1,1,1,1
sqlshare_q3598.hg,1,1.0,1,1,1,1
sqlshare_q3599.hg,1,1.0,1,1,1,1
sqlshare_q3605.hg,1,1.0,1,1,1,1
sqlshare_q3608.hg,1,1.0,1,1,1,1
sqlshare_q3610.hg,1,1.0,1,1,1,1
sqlshare_q3611.hg,1,1.0,1,1,1,1
sqlshare_q3612.hg,1,1.0,1,1,1,1
sqlshare_q3613.hg,1,1.0,1,1,1,1
sqlshare_q3614.hg,1,1.0,1,1,1,1
sqlshare_q3615.hg,1,1.0,1,1,1,1
sqlshare_q3616.hg,1,1.0,1,1,1,1
sqlshare_q3617.hg,1,1.0,1,1,1,1
sqlshare_q3618.hg,1,1.0,1,1,1,1
sqlshare_q3619.hg,1,1.0,1,1,1,1
sqlshare_q3620.hg,1,1.0,1,1,1,1
sqlshare_q3621.hg,1,1.0,1,1,1,1
sqlshare_q3622.hg,1,1.0,1,1,1,1
sqlshare_q3623.hg,1,1.0,1,1,1,1
sqlshare_q3624.hg,1,1.0,1,1,1,1
sqlshare_q3655.hg,1,1.0,1,1,1,1
sqlshare_q3658.hg,1,1.0,1,1,1,1
sqlshare_q3660.hg,1,1.0,1,1,1,1
sqlshare_q3661.hg,1,1.0,1,1,1,1
sqlshare_q3662.hg,1,1.0,1,1,1,1
sqlshare_q3663.hg,1,1.0,1,1,1,1
sqlshare_q3664.hg,1,1.0,1,1,1,1
sqlshare_q3665.hg,1,1.0,1,1,1,1
sqlshare_q3666.hg,1,1.0,1,1,1,1
sqlshare_q3667.hg,1,1.0,1,1,1,1
sqlshare_q3668.hg,1,1.0,1,1,1,1
sqlshare_q3669.hg,1,1.0,1,1,1,1
sqlshare_q3670.hg,1,1.0,1,1,1,1
sqlshare_q3671.hg,1,1.0,1,1,1,1
sqlshare_q3672.hg,1,1.0,1,1,1,1
sqlshare_q3673.hg,1,1.0,1,1,1,1
sqlshare_q3674.hg,1,1.0,1,1,1,1
sqlshare_q3675.hg,1,1.0,1,1,1,1
sqlshare_q3676.hg,1,1.0,1,1,1,1
sqlshare_q3677.hg,1,1.0,1,1,1,1
sqlshare_q3678.hg,1,1.0,1,1,1,1
sqlshare_q3679.hg,1,1.0,1,1,1,1
sqlshare_q3680.hg,1,1.0,1,1,1,1
sqlshare_q3681.hg,1,1.0,1,1,1,1
sqlshare_q3682.hg,1,1.0,1,1,1,1
sqlshare_q3684.hg,1,1.0,1,1,1,1
sqlshare_q3685.hg,1,1.0,1,1,1,1
sqlshare_q3694.hg,1,1.0,1,1,1,1
sqlshare_q3741.hg,1,1.0,1,1,1,1
sqlshare_q3747.hg,1,1.0,1,1,1,1
sqlshare_q3755.hg,1,1.0,1,1,1,1
sqlshare_q3808.hg,1,1.0,1,1,1,1
sqlshare_q3810.hg,1,1.0,1,1,1,1
sqlshare_q3822.hg,1,1.0,1,1,1,1
sqlshare_q3823.hg,1,1.0,1,1,1,1
sqlshare_q3833.hg,1,1.0,1,1,1,1
sqlshare_q3838.hg,1,1.0,1,1,1,1
sqlshare_q3843.hg,1,1.0,1,1,1,1
sqlshare_q3943.hg,1,1.0,1,1,1,1
sqlshare_q3965.hg,1,1.0,1,1,1,1
sqlshare_q3983.hg,1,1.0,1,1,1,1
sqlshare_q4009.hg,1,1.0,1,1,1,1
sqlshare_q4028.hg,1,1.0,1,1,1,1
sqlshare_q4034.hg,1,1.0,1,1,1,1
sqlshare_q4040.hg,1,1.0,1,1,1,1
sqlshare_q4046.hg,1,1.0,1,1,1,1
sqlshare_q4052.hg,1,1.0,1,1,1,1
sqlshare_q4070.hg,1,1.0,1,1,1,1
sqlshare_q4071.hg,1,1.0,1,1,1,1
sqlshare_q4083.hg,1,1.0,1,1,1,1
sqlshare_q4084.hg,1,1.0,1,1,1,1
sqlshare_q4214.hg,1,1.0,1,1,1,1
sqlshare_q4215.hg,1,1.0,1,1,1,1
sqlshare_q4216.hg,1,1.0,1,1,1,1
sqlshare_q4217.hg,1,1.0,1,1,1,1
sqlshare_q4221.hg,1,1.0,1,1,1,1
sqlshare_q4222.hg,1,1.0,1,1,1,1
sqlshare_q4290.hg,1,1.0,1,1,1,1
sqlshare_q4297.hg,1,1.0,1,1,1,1
sqlshare_q4352.hg,1,1.0,1,1,1,1
sqlshare_q4362.hg,1,1.0,1,1,1,1
sqlshare_q4371.hg,1,1.0,1,1,1,1
sqlshare_q4374.hg,1,1.0,1,1,1,1
sqlshare_q4444.hg,1,1.0,1,1,1,1
sqlshare_q4446.hg,1,1.0,1,1,1,1
sqlshare_q4514.hg,1,1.0,1,1,1,1
sqlshare_q4578.hg,1,1.0,1,1,1,1
sqlshare_q4579.hg,1,1.0,1,1,1,1
sqlshare_q4606.hg,1,1.0,1,1,1,1
sqlshare_q4654.hg,1,1.0,1,1,1,1
sqlshare_q4657.hg,1,1.0,1,1,1,1
sqlshare_q4663.hg,1,1.0,1,1,1,1
sqlshare_q4757.hg,1,1.0,1,1,1,1
sqlshare_q4761.hg,1,1.0,1,1,1,1
sqlshare_q4762.hg,1,1.0,1,1,1,1
sqlshare_q4763.hg,1,1.0,1,1,1,1
sqlshare_q4764.hg,1,1.0,1,1,1,1
sqlshare_q4765.hg,1,1.0,1,1,1,1
sqlshare_q4772.hg,1,1.0,1,1,1,1
sqlshare_q4773.hg,1,1.0,1,1,1,1
sqlshare_q4774.hg,1,1.0,1,1,1,1
sqlshare_q4829.hg,1,1.0,1,1,1,1
sqlshare_q4883.hg,1,1.0,1,1,1,1
sqlshare_q4884.hg,1,1.0,1,1,1,1
sqlshare_q4887.hg,1,1.0,1,1,1,1
sqlshare_q4902.hg,1,1.0,1,1,1,1
sqlshare_q5176.hg,1,1.0,1,1,1,1
sqlshare_q5177.hg,1,1.0,1,1,1,1
sqlshare_q5230.hg,1,1.0,1,1,1,1
sqlshare_q5273.hg,1,1.0,1,1,1,1
sqlshare_q5275.hg,1,1.0,1,1,1,1
sqlshare_q5277.hg,1,1.0,1,1,1,1
sqlshare_q5466.hg,1,1.0,1,1,1,1
sqlshare_q547.hg,2,2.0,2,2,2,2
sqlshare_q5631.hg,1,1.0,1,1,1,1
sqlshare_q588.hg,1,1.0,1,1,1,1
sqlshare_q5978.hg,1,1.0,1,1,1,1
sqlshare_q6031.hg,1,1.0,1,1,1,1
sqlshare_q6032.hg,1,1.0,1,1,1,1
sqlshare_q6034.hg,1,1.0,1,1,1,1
sqlshare_q6036.hg,1,1.0,1,1,1,1
sqlshare_q6104.hg,1,1.0,1,1,1,1
sqlshare_q6105.hg,1,1.0,1,1,1,1
sqlshare_q6106.hg,1,1.0,1,1,1,1
sqlshare_q6107.hg,1,1.0,1,1,1,1
sqlshare_q6145.hg,1,1.0,1,1,1,1
sqlshare_q6195.hg,1,1.0,1,1,1,1
sqlshare_q6239.hg,1,1.0,1,1,1,1
sqlshare_q6250.hg,1,1.0,1,1,1,1
sqlshare_q6251.hg,1,1.0,1,1,1,1
sqlshare_q6305.hg,1,1.0,1,1,1,1
sqlshare_q6323.hg,1,1.0,1,1,1,1
sqlshare_q6330.hg,1,1.0,1,1,1,1
sqlshare_q6331.hg,1,1.0,1,1,1,1
sqlshare_q6342.hg,1,1.0,1,1,1,1
sqlshare_q6351.hg,1,1.0,1,1,1,1
sqlshare_q643.hg,1,1.0,1,1,1,1
sqlshare_q6437.hg,1,1.0,1,1,1,1
sqlshare_q6440.hg,1,1.0,1,1,1,1
sqlshare_q6507.hg,1,1.0,1,1,1,1
sqlshare_q6522.hg,1,1.0,1,1,1,1
sqlshare_q6544.hg,1,1.0,1,1,1,1
sqlshare_q6546.hg,1,1.0,1,1,1,1
sqlshare_q6556.hg,1,1.0,1,1,1,1
sqlshare_q6562.hg,1,1.0,1,1,1,1
sqlshare_q6905.hg,1,1.0,1,1,1,1
sqlshare_q6952.hg,1,1.0,1,1,1,1
sqlshare_q7026.hg,1,1.0,1,1,1,1
sqlshare_q7213.hg,1,1.0,1,1,1,1
sqlshare_q741.hg,1,1.0,1,1,1,1
sqlshare_q8567.hg,1,1.0,1,1,1,1
sqlshare_q8666.hg,1,1.0,1,1,1,1
sqlshare_q8668.hg,1,1.0,1,1,1,1
sqlshare_q8676.hg,1,1.0,1,1,1,1
sqlshare_q8677.hg,1,1.0,1,1,1,1
sqlshare_q8678.hg,1,1.0,1,1,1,1
sqlshare_q8680.hg,1,1.0,1,1,1,1
sqlshare_q8682.hg,1,1.0,1,1,1,1
sqlshare_q8683.hg,1,1.0,1,1,1,1
sqlshare_q8685.hg,1,1.0,1,1,1,1
sqlshare_q8687.hg,1,1.0,1,1,1,1
sqlshare_q8714.hg,1,1.0,1,1,1,1
sqlshare_q8733.hg,1,1.0,1,1,1,1
sqlshare_q8734.hg,1,1.0,1,1,1,1
sqlshare_q8735.hg,1,1.0,1,1,1,1
sqlshare_q8773.hg,1,1.0,1,1,1,1
sqlshare_q8821.hg,1,1.0,1,1,1,1
sqlshare_q8863.hg,1,1.0,1,1,1,1
sqlshare_q8872.hg,1,1.0,1,1,1,1
sqlshare_q8874.hg,1,1.0,1,1,1,1
sqlshare_q8875.hg,1,1.0,1,1,1,1
sqlshare_q9862.hg,1,1.0,1,1,1,1
sqlshare_q9863.hg,1,1.0,1,1,1,1
sqlshare_q9879.hg,1,1.0,1,1,1,1
sqlshare_q9880.hg,1,1.0,1,1,1,1
sqlshare_q9881.hg,1,1.0,1,1,1,1
sqlshare_q9884.hg,1,1.0,1,1,1,1
sqlshare_q9886.hg,1,1.0,1,1,1,1
sqlshare_q9889.hg,1,1.0,1,1,1,1
sqlshare_q9891.hg,1,1.0,1,1,1,1
sqlshare_q9906.hg,1,1.0,1,1,1,1
sqlshare_v143.hg,1,1.0,1,1,1,1
sqlshare_v147.hg,1,1.0,1,1,1,1
sqlshare_v148.hg,1,1.0,1,1,1,1
sqlshare_v149.hg,1,1.0,1,1,1,1
sqlshare_v157.hg,1,1.0,1,1,1,1
sqlshare_v170.hg,1,1.0,1,1,1,1
sqlshare_v185.hg,1,1.0,1,1,1,1
sqlshare_v192.hg,1,1.0,1,1,1,1
sqlshare_v201.hg,1,1.0,1,1,1,1
sqlshare_v207.hg,1,1.0,1,1,1,1
sqlshare_v212.hg,1,1.0,1,1,1,1
sqlshare_v218.hg,1,1.0,1,1,1,1
sqlshare_v2194.hg,1,1.0,1,1,1,1
sqlshare_v221.hg,1,1.0,1,1,1,1
sqlshare_v225.hg,1,1.0,1,1,1,1
sqlshare_v229.hg,1,1.0,1,1,1,1
sqlshare_v2362.hg,1,1.0,1,1,1,1
sqlshare_v2379.hg,1,1.0,1,1,1,1
sqlshare_v2403.hg,1,1.0,1,1,1,1
sqlshare_v246.hg,1,1.0,1,1,1,1
sqlshare_v2522.hg,1,1.0,1,1,1,1
sqlshare_v2523.hg,1,1.0,1,1,1,1
sqlshare_v256.hg,1,1.0,1,1,1,1
sqlshare_v264.hg,1,1.0,1,1,1,1
sqlshare_v274.hg,1,1.0,1,1,1,1
sqlshare_v2972.hg,1,1.0,1,1,1,1
sqlshare_v2974.hg,1,1.0,1,1,1,1
sqlshare_v2980.hg,1,1.0,1,1,1,1
sqlshare_v2982.hg,1,1.0,1,1,1,1
sqlshare_v3006.hg,1,1.0,1,1,1,1
sqlshare_v3009.hg,1,1.0,1,1,1,1
sqlshare_v3023.hg,1,1.0,1,1,1,1
sqlshare_v3025.hg,1,1.0,1,1,1,1
sqlshare_v3026.hg,1,1.0,1,1,1,1
sqlshare_v3028.hg,1,1.0,1,1,1,1
sqlshare_v3049.hg,1,1.0,1,1,1,1
sqlshare_v3050.hg,1,1.0,1,1,1,1
sqlshare_v3066.hg,1,1.0,1,1,1,1
sqlshare_v3321.hg,1,1.0,1,1,1,1
sqlshare_v3346.hg,1,1.0,1,1,1,1
sqlshare_v3553.hg,1,1.0,1,1,1,1
sqlshare_v3555.hg,1,1.0,1,1,1,1
sqlshare_v3556.hg,1,1.0,1,1,1,1
sqlshare_v3679.hg,1,1.0,1,1,1,1
sqlshare_v3688.hg,1,1.0,1,1,1,1
sqlshare_v3704.hg,1,1.0,1,1,1,1
sqlshare_v3706.hg,1,1.0,1,1,1,1
sqlshare_v3710.hg,1,1.0,1,1,1,1
sqlshare_v3719.hg,1,1.0,1,1,1,1
sqlshare_v3726.hg,1,1.0,1,1,1,1
sqlshare_v3757.hg,1,1.0,1,1,1,1
sqlshare_v378.hg,1,1.0,1,1,1,1
sqlshare_v3900.hg,1,1.0,1,1,1,1
sqlshare_v3910.hg,1,1.0,1,1,1,1
sqlshare_v3914.hg,1,1.0,1,1,1,1
sqlshare_v3938.hg,1,1.0,1,1,1,1
sqlshare_v3939.hg,1,1.0,1,1,1,1
sqlshare_v488.hg,1,1.0,1,1,1,1
sqlshare_v492.hg,1,1.0,1,1,1,1
tpcds10_0.hg,1,1.0,,,1,1
tpcds10a_1.hg,1,1.0,,,1,1
tpcds10a_2.hg,1,1.0,,,1,1
tpcds11_0.hg,1,1.0,,,1,1
tpcds12_0.hg,1,1.0,,,1,1
tpcds13_0.hg,1,1.0,,,1,1
tpcds14_0.hg,1,1.0,,,1,1
tpcds14_1.hg,1,1.0,,,1,1
tpcds14_10.hg,1,1.0,,,1,1
tpcds14_11.hg,1,1.0,,,1,1
tpcds14_12.hg,1,1.0,,,1,1
tpcds14_13.hg,1,1.0,,,1,1
tpcds14_14.hg,1,1.0,,,1,1
tpcds14_15.hg,1,1.0,,,1,1
tpcds14_2.hg,1,1.0,,,1,1
tpcds14_28.hg,1,1.0,,,1,1
tpcds14_29.hg,1,1.0,,,1,1
tpcds14_3.hg,1,1.0,,,1,1
tpcds14_30.hg,1,1.0,,,1,1
tpcds14_31.hg,1,1.0,,,1,1
tpcds14_4.hg,1,1.0,,,1,1
tpcds14a_0.hg,1,1.0,,,1,1
tpcds14a_1.hg,1,1.0,,,1,1
tpcds14a_141.hg,1,1.0,,,1,1
tpcds14a_2.hg,1,1.0,,,1,1
tpcds14a_3.hg,1,1.0,,,1,1
tpcds14a_4.hg,1,1.0,,,1,1
tpcds14a_5.hg,1,1.0,,,1,1
tpcds15_0.hg,1,1.0,,,1,1
tpcds16_0.hg,1,1.0,,,1,1
tpcds17_0.hg,1,1.0,,,1,1
tpcds18_0.hg,1,1.0,,,1,1
tpcds18a_0.hg,1,1.0,,,1,1
tpcds18a_1.hg,1,1.0,,,1,1
tpcds18a_2.hg,1,1.0,,,1,1
tpcds18a_3.hg,1,1.0,,,1,1
tpcds18a_4.hg,1,1.0,,,1,1
tpcds18a_5.hg,1,1.0,,,1,1
